variable,group,value
2022-09-01,44273,15.0
2022-09-08,44273,11.0
2022-09-15,44273,11.0
2022-09-22,44273,9.0
2022-09-29,44273,0.0
2022-10-06,44273,7.0
2022-10-13,44273,6.0
2022-10-20,44273,6.0
2022-10-27,44273,7.0
2022-11-03,44273,13.0
2022-11-10,44273,8.0
2022-11-17,44273,0.0
2022-11-23,44273,5.0
2022-12-01,44273,14.0
2022-12-08,44273,16.0
2022-12-15,44273,17.0
2022-12-22,44273,17.0
2022-12-29,44273,13.0
2023-02-23,44273,0.0
2023-03-02,44273,0.0
2023-03-09,44273,0.0
2023-03-16,44273,0.0
2023-03-23,44273,0.0
2023-03-30,44273,5.0
2023-04-06,44273,5.0
2023-04-13,44273,5.0
2023-04-20,44273,0.0
2023-04-27,44273,0.0
2023-05-04,44273,0.0
2023-05-11,44273,0.0
2023-05-18,44273,0.0
2023-05-25,44273,0.0
2021-09-26,44275,17.0
2021-10-03,44275,24.0
2021-10-17,44275,26.0
2021-10-24,44275,9.0
2021-10-31,44275,10.0
2021-11-07,44275,10.0
2021-11-14,44275,10.0
2021-11-17,44275,9.0
2021-11-28,44275,8.0
2021-12-01,44275,13.0
2021-12-05,44275,21.0
2021-12-12,44275,25.0
2021-12-19,44275,22.0
2021-12-26,44275,29.0
2022-01-02,44275,56.0
2022-01-09,44275,73.0
2022-01-16,44275,43.0
2022-01-23,44275,26.0
2022-01-30,44275,9.0
2022-02-06,44275,8.0
2022-02-13,44275,5.0
2022-02-20,44275,0.0
2022-02-27,44275,0.0
2022-03-06,44275,0.0
2022-03-13,44275,0.0
2022-03-24,44275,0.0
2022-03-31,44275,0.0
2022-04-07,44275,0.0
2022-04-21,44275,0.0
2022-04-28,44275,0.0
2022-05-05,44275,7.0
2022-05-12,44275,0.0
2022-05-19,44275,0.0
2022-05-26,44275,0.0
2022-06-02,44275,8.0
2022-06-09,44275,0.0
2022-06-23,44275,8.0
2022-06-30,44275,0.0
2022-07-07,44275,0.0
2022-07-14,44275,5.0
2022-07-21,44275,5.0
2022-07-28,44275,8.0
2022-08-04,44275,8.0
2022-08-11,44275,0.0
2022-08-18,44275,0.0
2022-08-25,44275,6.0
2022-09-01,44275,10.0
2022-09-08,44275,9.0
2022-09-15,44275,17.0
2022-09-22,44275,11.0
2022-09-29,44275,7.0
2022-10-06,44275,0.0
2022-10-13,44275,0.0
2022-10-20,44275,0.0
2022-10-27,44275,0.0
2022-11-03,44275,6.0
2022-11-10,44275,5.0
2022-11-17,44275,7.0
2022-11-23,44275,7.0
2022-12-01,44275,0.0
2022-12-08,44275,6.0
2022-12-15,44275,6.0
2022-12-22,44275,6.0
2022-12-29,44275,0.0
2023-02-23,44275,5.0
2023-03-02,44275,5.0
2023-03-09,44275,0.0
2023-03-16,44275,0.0
2023-03-23,44275,0.0
2023-03-30,44275,0.0
2023-04-06,44275,0.0
2023-04-13,44275,0.0
2023-04-20,44275,0.0
2023-04-27,44275,0.0
2023-05-04,44275,0.0
2023-05-11,44275,0.0
2023-05-18,44275,0.0
2023-05-25,44275,0.0
2021-09-26,44276,13.0
2021-10-03,44276,7.0
2021-10-17,44276,15.0
2021-10-24,44276,13.0
2021-10-31,44276,5.0
2021-11-07,44276,0.0
2021-11-14,44276,0.0
2021-11-17,44276,0.0
2021-11-28,44276,9.0
2021-12-01,44276,9.0
2021-12-05,44276,9.0
2021-12-12,44276,11.0
2021-12-19,44276,14.0
2021-12-26,44276,13.0
2022-01-02,44276,15.0
2022-01-09,44276,34.0
2022-01-16,44276,42.0
2022-01-23,44276,22.0
2022-01-30,44276,5.0
2022-02-06,44276,0.0
2022-02-13,44276,0.0
2022-02-20,44276,0.0
2022-02-27,44276,0.0
2022-03-06,44276,0.0
2022-03-13,44276,0.0
2022-03-24,44276,0.0
2022-03-31,44276,0.0
2022-04-07,44276,0.0
2022-04-21,44276,0.0
2022-04-28,44276,0.0
2022-05-05,44276,0.0
2022-05-12,44276,0.0
2022-05-19,44276,0.0
2022-05-26,44276,6.0
2022-06-02,44276,0.0
2022-06-09,44276,0.0
2022-06-23,44276,0.0
2022-06-30,44276,0.0
2022-07-07,44276,0.0
2022-07-14,44276,0.0
2022-07-21,44276,0.0
2022-07-28,44276,0.0
2022-08-04,44276,0.0
2022-08-11,44276,0.0
2022-08-18,44276,0.0
2022-08-25,44276,5.0
2022-09-01,44276,7.0
2022-09-08,44276,0.0
2022-09-15,44276,0.0
2022-09-22,44276,0.0
2022-09-29,44276,0.0
2022-10-06,44276,0.0
2022-10-13,44276,0.0
2022-10-20,44276,0.0
2022-10-27,44276,0.0
2022-11-03,44276,0.0
2022-11-10,44276,0.0
2022-11-17,44276,0.0
2022-11-23,44276,0.0
2022-12-01,44276,0.0
2022-12-08,44276,0.0
2022-12-15,44276,0.0
2022-12-22,44276,0.0
2022-12-29,44276,0.0
2023-02-23,44276,0.0
2023-03-02,44276,0.0
2023-03-09,44276,0.0
2023-03-16,44276,0.0
2023-03-23,44276,0.0
2023-03-30,44276,0.0
2023-04-06,44276,0.0
2023-04-13,44276,0.0
2023-04-20,44276,0.0
2023-04-27,44276,0.0
2023-05-04,44276,0.0
2023-05-11,44276,0.0
2023-05-18,44276,0.0
2023-05-25,44276,0.0
2021-09-26,44278,77.0
2021-10-03,44278,76.0
2021-10-17,44278,74.0
2021-10-24,44278,73.0
2021-10-31,44278,56.0
2021-11-07,44278,55.0
2021-11-14,44278,95.0
2021-11-17,44278,103.0
2021-11-28,44278,149.0
2021-12-01,44278,179.0
2021-12-05,44278,224.0
2021-12-12,44278,199.0
2021-12-19,44278,214.0
2021-12-26,44278,351.0
2022-01-02,44278,420.0
2022-01-09,44278,403.0
2022-01-16,44278,332.0
2022-01-23,44278,174.0
2022-01-30,44278,90.0
2022-02-06,44278,51.0
2022-02-13,44278,24.0
2022-02-20,44278,26.0
2022-02-27,44278,8.0
2022-03-06,44278,6.0
2022-03-13,44278,5.0
2022-03-24,44278,0.0
2022-03-31,44278,0.0
2022-04-07,44278,0.0
2022-04-21,44278,17.0
2022-04-28,44278,19.0
2022-05-05,44278,23.0
2022-05-12,44278,51.0
2022-05-19,44278,69.0
2022-05-26,44278,70.0
2022-06-02,44278,49.0
2022-06-09,44278,35.0
2022-06-23,44278,32.0
2022-06-30,44278,26.0
2022-07-07,44278,28.0
2022-07-14,44278,41.0
2022-07-21,44278,45.0
2022-07-28,44278,41.0
2022-08-04,44278,55.0
2022-08-11,44278,78.0
2022-08-18,44278,73.0
2022-08-25,44278,53.0
2022-09-01,44278,46.0
2022-09-08,44278,47.0
2022-09-15,44278,43.0
2022-09-22,44278,21.0
2022-09-29,44278,12.0
2022-10-06,44278,13.0
2022-10-13,44278,24.0
2022-10-20,44278,34.0
2022-10-27,44278,30.0
2022-11-03,44278,41.0
2022-11-10,44278,34.0
2022-11-17,44278,25.0
2022-11-23,44278,27.0
2022-12-01,44278,32.0
2022-12-08,44278,37.0
2022-12-15,44278,44.0
2022-12-22,44278,44.0
2022-12-29,44278,30.0
2023-02-23,44278,39.0
2023-03-02,44278,31.0
2023-03-09,44278,14.0
2023-03-16,44278,11.0
2023-03-23,44278,15.0
2023-03-30,44278,12.0
2023-04-06,44278,12.0
2023-04-13,44278,12.0
2023-04-20,44278,8.0
2023-04-27,44278,9.0
2023-05-04,44278,6.0
2023-05-11,44278,0.0
2023-05-18,44278,0.0
2023-05-25,44278,0.0
2021-09-26,44280,19.0
2021-10-03,44280,24.0
2021-10-17,44280,16.0
2021-10-24,44280,18.0
2021-10-31,44280,20.0
2021-11-07,44280,20.0
2021-11-14,44280,32.0
2021-11-17,44280,31.0
2021-11-28,44280,33.0
2021-12-01,44280,36.0
2021-12-05,44280,45.0
2021-12-12,44280,68.0
2021-12-19,44280,67.0
2021-12-26,44280,75.0
2022-01-02,44280,123.0
2022-01-09,44280,121.0
2022-01-16,44280,77.0
2022-01-23,44280,30.0
2022-01-30,44280,12.0
2022-02-06,44280,8.0
2022-02-13,44280,5.0
2022-02-20,44280,6.0
2022-02-27,44280,5.0
2022-03-06,44280,5.0
2022-03-13,44280,0.0
2022-03-24,44280,0.0
2022-03-31,44280,0.0
2022-04-07,44280,0.0
2022-04-21,44280,7.0
2022-04-28,44280,12.0
2022-05-05,44280,12.0
2022-05-12,44280,21.0
2022-05-19,44280,28.0
2022-05-26,44280,17.0
2022-06-02,44280,15.0
2022-06-09,44280,14.0
2022-06-23,44280,17.0
2022-06-30,44280,15.0
2022-07-07,44280,12.0
2022-07-14,44280,17.0
2022-07-21,44280,18.0
2022-07-28,44280,25.0
2022-08-04,44280,20.0
2022-08-11,44280,11.0
2022-08-18,44280,17.0
2022-08-25,44280,12.0
2022-09-01,44280,14.0
2022-09-08,44280,12.0
2022-09-15,44280,13.0
2022-09-22,44280,8.0
2022-09-29,44280,9.0
2022-10-06,44280,10.0
2022-10-13,44280,5.0
2022-10-20,44280,9.0
2022-10-27,44280,8.0
2022-11-03,44280,0.0
2022-11-10,44280,6.0
2022-11-17,44280,10.0
2022-11-23,44280,10.0
2022-12-01,44280,12.0
2022-12-08,44280,17.0
2022-12-15,44280,14.0
2022-12-22,44280,14.0
2022-12-29,44280,22.0
2023-02-23,44280,7.0
2023-03-02,44280,11.0
2023-03-09,44280,7.0
2023-03-16,44280,0.0
2023-03-23,44280,0.0
2023-03-30,44280,0.0
2023-04-06,44280,0.0
2023-04-13,44280,0.0
2023-04-20,44280,8.0
2023-04-27,44280,6.0
2023-05-04,44280,0.0
2023-05-11,44280,0.0
2023-05-18,44280,0.0
2023-05-25,44280,0.0
2021-09-26,44281,150.0
2021-10-03,44281,146.0
2021-10-17,44281,129.0
2021-10-24,44281,119.0
2021-10-31,44281,138.0
2021-11-07,44281,130.0
2021-11-14,44281,158.0
2021-11-17,44281,182.0
2021-11-28,44281,220.0
2021-12-01,44281,246.0
2021-12-05,44281,259.0
2021-12-12,44281,270.0
2021-12-19,44281,277.0
2021-12-26,44281,424.0
2022-01-02,44281,595.0
2022-01-09,44281,748.0
2022-01-16,44281,678.0
2022-01-23,44281,416.0
2022-01-30,44281,231.0
2022-02-06,44281,145.0
2022-02-13,44281,69.0
2022-02-20,44281,38.0
2022-02-27,44281,28.0
2022-03-06,44281,28.0
2022-03-13,44281,15.0
2022-03-24,44281,11.0
2022-03-31,44281,10.0
2022-04-07,44281,10.0
2022-04-21,44281,23.0
2022-04-28,44281,36.0
2022-05-05,44281,62.0
2022-05-12,44281,80.0
2022-05-19,44281,90.0
2022-05-26,44281,108.0
2022-06-02,44281,76.0
2022-06-09,44281,74.0
2022-06-23,44281,57.0
2022-06-30,44281,63.0
2022-07-07,44281,89.0
2022-07-14,44281,101.0
2022-07-21,44281,90.0
2022-07-28,44281,89.0
2022-08-04,44281,92.0
2022-08-11,44281,77.0
2022-08-18,44281,68.0
2022-08-25,44281,88.0
2022-09-01,44281,94.0
2022-09-08,44281,58.0
2022-09-15,44281,77.0
2022-09-22,44281,54.0
2022-09-29,44281,28.0
2022-10-06,44281,18.0
2022-10-13,44281,32.0
2022-10-20,44281,31.0
2022-10-27,44281,28.0
2022-11-03,44281,40.0
2022-11-10,44281,48.0
2022-11-17,44281,43.0
2022-11-23,44281,45.0
2022-12-01,44281,44.0
2022-12-08,44281,77.0
2022-12-15,44281,80.0
2022-12-22,44281,80.0
2022-12-29,44281,55.0
2023-02-23,44281,66.0
2023-03-02,44281,48.0
2023-03-09,44281,46.0
2023-03-16,44281,43.0
2023-03-23,44281,29.0
2023-03-30,44281,20.0
2023-04-06,44281,20.0
2023-04-13,44281,20.0
2023-04-20,44281,16.0
2023-04-27,44281,17.0
2023-05-04,44281,28.0
2023-05-11,44281,34.0
2023-05-18,44281,34.0
2023-05-25,44281,34.0
2021-09-26,44286,15.0
2021-10-03,44286,7.0
2021-10-17,44286,21.0
2021-10-24,44286,13.0
2021-10-31,44286,23.0
2021-11-07,44286,29.0
2021-11-14,44286,33.0
2021-11-17,44286,34.0
2021-11-28,44286,31.0
2021-12-01,44286,36.0
2021-12-05,44286,51.0
2021-12-12,44286,57.0
2021-12-19,44286,48.0
2021-12-26,44286,105.0
2022-01-02,44286,130.0
2022-01-09,44286,149.0
2022-01-16,44286,107.0
2022-01-23,44286,62.0
2022-01-30,44286,21.0
2022-02-06,44286,16.0
2022-02-13,44286,10.0
2022-02-20,44286,8.0
2022-02-27,44286,0.0
2022-03-06,44286,0.0
2022-03-13,44286,0.0
2022-03-24,44286,0.0
2022-03-31,44286,7.0
2022-04-07,44286,0.0
2022-04-21,44286,6.0
2022-04-28,44286,7.0
2022-05-05,44286,22.0
2022-05-12,44286,27.0
2022-05-19,44286,23.0
2022-05-26,44286,26.0
2022-06-02,44286,25.0
2022-06-09,44286,22.0
2022-06-23,44286,14.0
2022-06-30,44286,12.0
2022-07-07,44286,17.0
2022-07-14,44286,17.0
2022-07-21,44286,16.0
2022-07-28,44286,18.0
2022-08-04,44286,21.0
2022-08-11,44286,21.0
2022-08-18,44286,16.0
2022-08-25,44286,18.0
2022-09-01,44286,11.0
2022-09-08,44286,7.0
2022-09-15,44286,11.0
2022-09-22,44286,8.0
2022-09-29,44286,9.0
2022-10-06,44286,6.0
2022-10-13,44286,0.0
2022-10-20,44286,9.0
2022-10-27,44286,7.0
2022-11-03,44286,6.0
2022-11-10,44286,8.0
2022-11-17,44286,12.0
2022-11-23,44286,11.0
2022-12-01,44286,10.0
2022-12-08,44286,16.0
2022-12-15,44286,29.0
2022-12-22,44286,29.0
2022-12-29,44286,24.0
2023-02-23,44286,6.0
2023-03-02,44286,0.0
2023-03-09,44286,0.0
2023-03-16,44286,0.0
2023-03-23,44286,0.0
2023-03-30,44286,0.0
2023-04-06,44286,0.0
2023-04-13,44286,0.0
2023-04-20,44286,0.0
2023-04-27,44286,0.0
2023-05-04,44286,0.0
2023-05-11,44286,5.0
2023-05-18,44286,5.0
2023-05-25,44286,5.0
2021-09-26,44287,61.0
2021-10-03,44287,60.0
2021-10-17,44287,48.0
2021-10-24,44287,31.0
2021-10-31,44287,23.0
2021-11-07,44287,27.0
2021-11-14,44287,35.0
2021-11-17,44287,45.0
2021-11-28,44287,37.0
2021-12-01,44287,43.0
2021-12-05,44287,55.0
2021-12-12,44287,58.0
2021-12-19,44287,54.0
2021-12-26,44287,63.0
2022-01-02,44287,115.0
2022-01-09,44287,146.0
2022-01-16,44287,134.0
2022-01-23,44287,76.0
2022-01-30,44287,60.0
2022-02-06,44287,32.0
2022-02-13,44287,18.0
2022-02-20,44287,14.0
2022-02-27,44287,7.0
2022-03-06,44287,0.0
2022-03-13,44287,0.0
2022-03-24,44287,0.0
2022-03-31,44287,0.0
2022-04-07,44287,0.0
2022-04-21,44287,0.0
2022-04-28,44287,9.0
2022-05-05,44287,6.0
2022-05-12,44287,5.0
2022-05-19,44287,10.0
2022-05-26,44287,10.0
2022-06-02,44287,10.0
2022-06-09,44287,8.0
2022-06-23,44287,13.0
2022-06-30,44287,9.0
2022-07-07,44287,11.0
2022-07-14,44287,14.0
2022-07-21,44287,14.0
2022-07-28,44287,18.0
2022-08-04,44287,19.0
2022-08-11,44287,26.0
2022-08-18,44287,26.0
2022-08-25,44287,16.0
2022-09-01,44287,13.0
2022-09-08,44287,16.0
2022-09-15,44287,18.0
2022-09-22,44287,15.0
2022-09-29,44287,10.0
2022-10-06,44287,11.0
2022-10-13,44287,10.0
2022-10-20,44287,9.0
2022-10-27,44287,9.0
2022-11-03,44287,11.0
2022-11-10,44287,11.0
2022-11-17,44287,13.0
2022-11-23,44287,7.0
2022-12-01,44287,6.0
2022-12-08,44287,14.0
2022-12-15,44287,15.0
2022-12-22,44287,15.0
2022-12-29,44287,10.0
2023-02-23,44287,0.0
2023-03-02,44287,7.0
2023-03-09,44287,6.0
2023-03-16,44287,0.0
2023-03-23,44287,11.0
2023-03-30,44287,10.0
2023-04-06,44287,10.0
2023-04-13,44287,10.0
2023-04-20,44287,0.0
2023-04-27,44287,0.0
2023-05-04,44287,0.0
2023-05-11,44287,0.0
2023-05-18,44287,0.0
2023-05-25,44287,0.0
2021-09-26,44288,23.0
2021-10-03,44288,15.0
2021-10-17,44288,22.0
2021-10-24,44288,26.0
2021-10-31,44288,27.0
2021-11-07,44288,24.0
2021-11-14,44288,26.0
2021-11-17,44288,23.0
2021-11-28,44288,28.0
2021-12-01,44288,37.0
2021-12-05,44288,43.0
2021-12-12,44288,44.0
2021-12-19,44288,34.0
2021-12-26,44288,55.0
2022-01-02,44288,55.0
2022-01-09,44288,41.0
2022-01-16,44288,38.0
2022-01-23,44288,27.0
2022-01-30,44288,18.0
2022-02-06,44288,12.0
2022-02-13,44288,8.0
2022-02-20,44288,6.0
2022-02-27,44288,0.0
2022-03-06,44288,0.0
2022-03-13,44288,0.0
2022-03-24,44288,0.0
2022-03-31,44288,0.0
2022-04-07,44288,0.0
2022-04-21,44288,0.0
2022-04-28,44288,0.0
2022-05-05,44288,7.0
2022-05-12,44288,7.0
2022-05-19,44288,5.0
2022-05-26,44288,8.0
2022-06-02,44288,5.0
2022-06-09,44288,0.0
2022-06-23,44288,0.0
2022-06-30,44288,0.0
2022-07-07,44288,0.0
2022-07-14,44288,5.0
2022-07-21,44288,17.0
2022-07-28,44288,16.0
2022-08-04,44288,14.0
2022-08-11,44288,12.0
2022-08-18,44288,6.0
2022-08-25,44288,5.0
2022-09-01,44288,5.0
2022-09-08,44288,7.0
2022-09-15,44288,10.0
2022-09-22,44288,8.0
2022-09-29,44288,0.0
2022-10-06,44288,0.0
2022-10-13,44288,0.0
2022-10-20,44288,7.0
2022-10-27,44288,0.0
2022-11-03,44288,7.0
2022-11-10,44288,11.0
2022-11-17,44288,11.0
2022-11-23,44288,9.0
2022-12-01,44288,6.0
2022-12-08,44288,8.0
2022-12-15,44288,9.0
2022-12-22,44288,9.0
2022-12-29,44288,8.0
2023-02-23,44288,0.0
2023-03-02,44288,5.0
2023-03-09,44288,0.0
2023-03-16,44288,5.0
2023-03-23,44288,0.0
2023-03-30,44288,0.0
2023-04-06,44288,0.0
2023-04-13,44288,0.0
2023-04-20,44288,0.0
2023-04-27,44288,0.0
2023-05-04,44288,0.0
2023-05-11,44288,0.0
2023-05-18,44288,0.0
2023-05-25,44288,0.0
2021-09-26,44301,65.0
2021-10-03,44301,72.0
2021-10-17,44301,82.0
2021-10-24,44301,59.0
2021-10-31,44301,44.0
2021-11-07,44301,48.0
2021-11-14,44301,73.0
2021-11-17,44301,81.0
2021-11-28,44301,106.0
2021-12-01,44301,108.0
2021-12-05,44301,121.0
2021-12-12,44301,130.0
2021-12-19,44301,145.0
2021-12-26,44301,237.0
2022-01-02,44301,315.0
2022-01-09,44301,326.0
2022-01-16,44301,253.0
2022-01-23,44301,109.0
2022-01-30,44301,49.0
2022-02-06,44301,31.0
2022-02-13,44301,31.0
2022-02-20,44301,18.0
2022-02-27,44301,10.0
2022-03-06,44301,10.0
2022-03-13,44301,7.0
2022-03-24,44301,9.0
2022-03-31,44301,7.0
2022-04-07,44301,0.0
2022-04-21,44301,0.0
2022-04-28,44301,10.0
2022-05-05,44301,24.0
2022-05-12,44301,34.0
2022-05-19,44301,36.0
2022-05-26,44301,49.0
2022-06-02,44301,43.0
2022-06-09,44301,26.0
2022-06-23,44301,34.0
2022-06-30,44301,31.0
2022-07-07,44301,28.0
2022-07-14,44301,24.0
2022-07-21,44301,25.0
2022-07-28,44301,33.0
2022-08-04,44301,44.0
2022-08-11,44301,51.0
2022-08-18,44301,42.0
2022-08-25,44301,38.0
2022-09-01,44301,37.0
2022-09-08,44301,30.0
2022-09-15,44301,23.0
2022-09-22,44301,28.0
2022-09-29,44301,16.0
2022-10-06,44301,12.0
2022-10-13,44301,8.0
2022-10-20,44301,15.0
2022-10-27,44301,15.0
2022-11-03,44301,23.0
2022-11-10,44301,15.0
2022-11-17,44301,16.0
2022-11-23,44301,18.0
2022-12-01,44301,16.0
2022-12-08,44301,31.0
2022-12-15,44301,15.0
2022-12-22,44301,15.0
2022-12-29,44301,22.0
2023-02-23,44301,22.0
2023-03-02,44301,20.0
2023-03-09,44301,12.0
2023-03-16,44301,9.0
2023-03-23,44301,14.0
2023-03-30,44301,12.0
2023-04-06,44301,12.0
2023-04-13,44301,12.0
2023-04-20,44301,8.0
2023-04-27,44301,6.0
2023-05-04,44301,5.0
2023-05-11,44301,5.0
2023-05-18,44301,5.0
2023-05-25,44301,5.0
2021-09-26,44302,18.0
2021-10-03,44302,18.0
2021-10-17,44302,7.0
2021-10-24,44302,9.0
2021-10-31,44302,16.0
2021-11-07,44302,23.0
2021-11-14,44302,23.0
2021-11-17,44302,22.0
2021-11-28,44302,33.0
2021-12-01,44302,36.0
2021-12-05,44302,38.0
2021-12-12,44302,33.0
2021-12-19,44302,35.0
2021-12-26,44302,73.0
2022-01-02,44302,124.0
2022-01-09,44302,133.0
2022-01-16,44302,96.0
2022-01-23,44302,39.0
2022-01-30,44302,22.0
2022-02-06,44302,15.0
2022-02-13,44302,8.0
2022-02-20,44302,0.0
2022-02-27,44302,0.0
2022-03-06,44302,0.0
2022-03-13,44302,0.0
2022-03-24,44302,0.0
2022-03-31,44302,0.0
2022-04-07,44302,0.0
2022-04-21,44302,5.0
2022-04-28,44302,11.0
2022-05-05,44302,12.0
2022-05-12,44302,12.0
2022-05-19,44302,16.0
2022-05-26,44302,13.0
2022-06-02,44302,14.0
2022-06-09,44302,17.0
2022-06-23,44302,6.0
2022-06-30,44302,0.0
2022-07-07,44302,7.0
2022-07-14,44302,7.0
2022-07-21,44302,13.0
2022-07-28,44302,13.0
2022-08-04,44302,7.0
2022-08-11,44302,13.0
2022-08-18,44302,14.0
2022-08-25,44302,14.0
2022-09-01,44302,16.0
2022-09-08,44302,10.0
2022-09-15,44302,9.0
2022-09-22,44302,6.0
2022-09-29,44302,0.0
2022-10-06,44302,0.0
2022-10-13,44302,0.0
2022-10-20,44302,0.0
2022-10-27,44302,11.0
2022-11-03,44302,11.0
2022-11-10,44302,8.0
2022-11-17,44302,9.0
2022-11-23,44302,7.0
2022-12-01,44302,9.0
2022-12-08,44302,10.0
2022-12-15,44302,10.0
2022-12-22,44302,10.0
2022-12-29,44302,11.0
2023-02-23,44302,11.0
2023-03-02,44302,9.0
2023-03-09,44302,8.0
2023-03-16,44302,0.0
2023-03-23,44302,0.0
2023-03-30,44302,0.0
2023-04-06,44302,0.0
2023-04-13,44302,0.0
2023-04-20,44302,0.0
2023-04-27,44302,0.0
2023-05-04,44302,0.0
2023-05-11,44302,0.0
2023-05-18,44302,0.0
2023-05-25,44302,0.0
2021-09-26,44303,21.0
2021-10-03,44303,20.0
2021-10-17,44303,30.0
2021-10-24,44303,18.0
2021-10-31,44303,21.0
2021-11-07,44303,31.0
2021-11-14,44303,43.0
2021-11-17,44303,48.0
2021-11-28,44303,52.0
2021-12-01,44303,45.0
2021-12-05,44303,40.0
2021-12-12,44303,39.0
2021-12-19,44303,59.0
2021-12-26,44303,136.0
2022-01-02,44303,192.0
2022-01-09,44303,150.0
2022-01-16,44303,135.0
2022-01-23,44303,66.0
2022-01-30,44303,25.0
2022-02-06,44303,10.0
2022-02-13,44303,12.0
2022-02-20,44303,6.0
2022-02-27,44303,0.0
2022-03-06,44303,0.0
2022-03-13,44303,0.0
2022-03-24,44303,0.0
2022-03-31,44303,0.0
2022-04-07,44303,6.0
2022-04-21,44303,0.0
2022-04-28,44303,9.0
2022-05-05,44303,28.0
2022-05-12,44303,34.0
2022-05-19,44303,40.0
2022-05-26,44303,42.0
2022-06-02,44303,31.0
2022-06-09,44303,22.0
2022-06-23,44303,14.0
2022-06-30,44303,24.0
2022-07-07,44303,24.0
2022-07-14,44303,13.0
2022-07-21,44303,20.0
2022-07-28,44303,29.0
2022-08-04,44303,25.0
2022-08-11,44303,24.0
2022-08-18,44303,22.0
2022-08-25,44303,23.0
2022-09-01,44303,17.0
2022-09-08,44303,20.0
2022-09-15,44303,24.0
2022-09-22,44303,15.0
2022-09-29,44303,11.0
2022-10-06,44303,7.0
2022-10-13,44303,5.0
2022-10-20,44303,7.0
2022-10-27,44303,8.0
2022-11-03,44303,11.0
2022-11-10,44303,9.0
2022-11-17,44303,8.0
2022-11-23,44303,19.0
2022-12-01,44303,32.0
2022-12-08,44303,18.0
2022-12-15,44303,14.0
2022-12-22,44303,14.0
2022-12-29,44303,16.0
2023-02-23,44303,14.0
2023-03-02,44303,6.0
2023-03-09,44303,12.0
2023-03-16,44303,10.0
2023-03-23,44303,7.0
2023-03-30,44303,0.0
2023-04-06,44303,0.0
2023-04-13,44303,0.0
2023-04-20,44303,0.0
2023-04-27,44303,0.0
2023-05-04,44303,0.0
2023-05-11,44303,0.0
2023-05-18,44303,0.0
2023-05-25,44303,0.0
2021-09-26,44304,20.0
2021-10-03,44304,13.0
2021-10-17,44304,11.0
2021-10-24,44304,5.0
2021-10-31,44304,6.0
2021-11-07,44304,7.0
2021-11-14,44304,9.0
2021-11-17,44304,10.0
2021-11-28,44304,13.0
2021-12-01,44304,15.0
2021-12-05,44304,20.0
2021-12-12,44304,27.0
2021-12-19,44304,26.0
2021-12-26,44304,49.0
2022-01-02,44304,89.0
2022-01-09,44304,102.0
2022-01-16,44304,62.0
2022-01-23,44304,22.0
2022-01-30,44304,8.0
2022-02-06,44304,0.0
2022-02-13,44304,0.0
2022-02-20,44304,0.0
2022-02-27,44304,0.0
2022-03-06,44304,0.0
2022-03-13,44304,0.0
2022-03-24,44304,0.0
2022-03-31,44304,0.0
2022-04-07,44304,0.0
2022-04-21,44304,0.0
2022-04-28,44304,0.0
2022-05-05,44304,0.0
2022-05-12,44304,7.0
2022-05-19,44304,17.0
2022-05-26,44304,18.0
2022-06-02,44304,13.0
2022-06-09,44304,0.0
2022-06-23,44304,6.0
2022-06-30,44304,9.0
2022-07-07,44304,6.0
2022-07-14,44304,6.0
2022-07-21,44304,5.0
2022-07-28,44304,8.0
2022-08-04,44304,7.0
2022-08-11,44304,9.0
2022-08-18,44304,10.0
2022-08-25,44304,7.0
2022-09-01,44304,7.0
2022-09-08,44304,7.0
2022-09-15,44304,8.0
2022-09-22,44304,6.0
2022-09-29,44304,0.0
2022-10-06,44304,0.0
2022-10-13,44304,0.0
2022-10-20,44304,0.0
2022-10-27,44304,0.0
2022-11-03,44304,0.0
2022-11-10,44304,0.0
2022-11-17,44304,0.0
2022-11-23,44304,0.0
2022-12-01,44304,0.0
2022-12-08,44304,6.0
2022-12-15,44304,0.0
2022-12-22,44304,0.0
2022-12-29,44304,6.0
2023-02-23,44304,5.0
2023-03-02,44304,0.0
2023-03-09,44304,0.0
2023-03-16,44304,0.0
2023-03-23,44304,0.0
2023-03-30,44304,0.0
2023-04-06,44304,0.0
2023-04-13,44304,0.0
2023-04-20,44304,0.0
2023-04-27,44304,0.0
2023-05-04,44304,0.0
2023-05-11,44304,0.0
2023-05-18,44304,0.0
2023-05-25,44304,0.0
2021-09-26,44305,99.0
2021-10-03,44305,95.0
2021-10-17,44305,80.0
2021-10-24,44305,77.0
2021-10-31,44305,76.0
2021-11-07,44305,75.0
2021-11-14,44305,97.0
2021-11-17,44305,105.0
2021-11-28,44305,142.0
2021-12-01,44305,153.0
2021-12-05,44305,174.0
2021-12-12,44305,214.0
2021-12-19,44305,211.0
2021-12-26,44305,356.0
2022-01-02,44305,511.0
2022-01-09,44305,567.0
2022-01-16,44305,418.0
2022-01-23,44305,194.0
2022-01-30,44305,84.0
2022-02-06,44305,43.0
2022-02-13,44305,33.0
2022-02-20,44305,27.0
2022-02-27,44305,16.0
2022-03-06,44305,6.0
2022-03-13,44305,0.0
2022-03-24,44305,0.0
2022-03-31,44305,5.0
2022-04-07,44305,0.0
2022-04-21,44305,11.0
2022-04-28,44305,10.0
2022-05-05,44305,17.0
